name,actual,text,amusement,anger,awe,contentment,disgust,excitement,fear,sadness
6529629327,anger,nyc metropolitan museum of art paul the seven deadly sins anger nan,3.9102772560329e-32,1,1.9709654839559e-31,1.7054200611424e-34,1.0982722682018e-23,5.0636295467255e-19,7.1359023213269e-20,4.3751096338451e-18
6566790429,contentment,post salmon contentment relaxing with a belly full of salmon and a cozy he said he wishes it was christmas everyday,0,0,0,1,0,0,0,0
6612263319,sadness,websad faces 0a www youtube com watch v dxfdly0s0a conceptual photography project by daniel polacek student of institute of creative photography of the silesian university the photographs shows apokalypse atmosphere on faces of some people who are addicted on webcamera chat,2.9332845831107e-14,2.6563973243299e-11,4.9129320403574e-12,9.6893108499693e-14,3.6577227358059e-11,9.1672797825071e-12,5.9255484963217e-09,1
6641149645,contentment,us copy cat 0 0 0 i said good bye to a good friend a couple of days ago he was a warm and unselfish companion whose sharp claws rarely left their mark in his purring general contentment even after suffering several months of a painful urinary disease i was able to see him before his unsuccessful surgery and be with him at the end while he leaves an empty spot at the end of the bed and his feline partner in crime alone at the litter box he still fills the space in our hearts goodbye my friend not often that you find an for a cat but to lighten the mood and because he was always there when a day of was over i have just uploaded another 0 or so pics taken over the years with my other friends along the rails,0,0,0,1,0,0,0,2.9483319689394e-42
6650761071,fear,0 do n't let it form us the creature fear this is a bit strange and i 'm not sure if i 'm that fond of it but it 's exactly what i felt like creating today print giveaway is still open yay if i hopefully manage to execute the concept well enough my ' photo for the 0 senses collab with gurbir will be up tomorrow evening so keep a look out,2.219158941396e-27,2.4252804865518e-17,4.6831846834855e-25,8.2609760513777e-28,5.9310242101778e-23,8.4627057314283e-24,1,9.8331419572041e-16
6663277547,sadness,0 now and then i think of when we were together you can get addicted to a certain kind of sadness like resignation to the end always the end now and then more like all the time why do i keep dreaming about something that will never ever happen why ca n't i just move on,4.7804150189127e-34,1.1756560717375e-24,8.4007787440369e-34,1.0233509137032e-23,2.0997824367609e-28,1.3987987056367e-29,4.9426061750381e-30,1
6672443739,awe,vibrant sky explored so many years i watch the sunset everyday and yet no never its same day 0 of 0 aperture f 0 speed 0 0 sec focal length 0mm iso 0 press 'l ' looks great on black update explore 0 on jan 0 0,2.4972897083586e-09,2.5577071885192e-27,0.99517828226089,0.0048216884024441,2.8187575653618e-16,1.5435649056986e-20,7.277995921044e-15,1.6797237200603e-18
6712784515,fear,my front yard snowy evening get pushed round 0 i live next door to the church i serve and across the street from the town 's historic cemetery on this snowy evening i went out looking for good night shots in response to the push from my partner for get pushed round 0 anna aka string of lights she asked for a night shot with no restrictions and i thought i would push myself more specifically into the light of street lights since i normally prefer to use natural light wherever possible my quot comfort zone quot for night shots is characterized by long exposures by moonlight or late dusk going for street light i assumed i would end up with a noir ish shot that would do well in black and white so noir ish yes but no b amp w for this shot the power drains right out of it along with the color i never guessed i 'd get an assist at light painting from the colors of different street lights when i was there the red color of the door caught my eye and led me to take this picture i did n't register the deathly of the light in the cemetery until i saw it on the computer at home in the episcopal church we often paint church doors red to remind us of how the israelites were protected from death during the so here we have a little allegory for the passage from the fears and dangers of mortal life into eternal life a couple of b amp w outtakes are in the comments i like them a lot but i did n't have to push myself to get them by the way anna has a very imaginative and photostream check it out,2.813884913207e-19,2.0717205022955e-19,5.9026575627286e-07,2.0791167398837e-10,1.2510922799896e-16,2.4541152265773e-21,0.99999940395355,8.1346671620963e-09
6717153579,sadness,take sadness away art print sent to me by a friend,4.4256542401149e-32,2.5772125216616e-23,2.3592842020125e-34,7.3192178789877e-26,2.0413993149442e-28,5.1995895526702e-28,1.3290975141979e-30,1
6726132247,awe,the serenity of valley of the gods the cliffs of valley of the gods leave you in awe of ancient times and present days sf,3.7475600382675e-32,3.5099135389053e-39,1,3.4145584001307e-19,9.2102927705572e-30,2.3365044323018e-37,3.8306018351602e-29,7.5469485040836e-33
6773127834,fear,0 noir embrace your dark side '' description photo 's evocative of the darker elements of human nature crime rage jealousy fear anything from the scary part of your psyche embrace the dark side and together we shall rule the galaxy,5.4763463597541e-25,8.1466135971349e-16,1.3991427121138e-18,1.5013064454017e-19,4.634413152443e-20,3.6887022332164e-23,1,7.6370242823857e-16
6776092046,sadness,0 some days i wonder if these clouds will there are things that we do n't want to happen but have to accept things we do n't want to know but have to learn and people we ca n't live without but have to let go,1.4441914686358e-07,5.6275261783867e-08,0.004002342466265,0.0030716140754521,6.051559921616e-06,3.1655451593338e-09,3.4078697353834e-05,0.9928857088089
6778676778,contentment,contentment is not the fulfillment of what you want but the realization of how much you already have source unknown,0,0,0,1,0,0,0,0
6780297916,awe,my friend this photo was shot from the peak of the bamboo ocean hiking range the view was breathtaking it was like a typical winter morning cold and hazy but the view was awe inspiring and this friend of mine was just too beautiful and sweet i had a choice to make admire the beauty of the mountain range and the or my friend i decided to do a fifty fifty i just could n't be unfair to my friend she is just too sweet and beautiful,3.2351715739034e-26,6.2496829706472e-38,1,6.7477503314475e-17,1.6288700416075e-26,1.401755064672e-33,4.5402691029211e-28,1.4200184287312e-30
6799821598,amusement,fun on the rainforest rapids point nsw copyright all rights reserved black diamond images we recently purchased this blast zone rainforest rapids inflatable water fun centre for a 0 and 0 year old combined birthday party the two year old had no problems the slides and quickly learned to climb up onto the top of the slide rainforest rapids was certainly well received with all the kids having a real blast over the two days we had it erected keeping the big kids young and not so young adults off it was the biggest problem the unit is equipped with a blower at the rear which maintains a constant pressure in the unit a garden hose connects to water above the 0 slides them while simultaneously filling a low pool at the base which allows for lots of splashing fun on a hot day a mesh net above the top of the slide prevents children climbing out over the top this is a very necessary safety feature more information,0.99998742341995,3.0361793808276e-12,9.4605439926454e-08,1.160214014817e-05,4.6250510365997e-11,8.8661579411564e-07,3.7824407495002e-10,6.5856758709463e-17
6806406676,contentment,a sigh of contentment 0 so im in love with this shot plain and simple i love it because its one of those quot just clicking the shutter for absolutely no reason quot shots and its beautiful it breaks so many rules and is in fact an ugly shot in some ways but at the same time incredibly pleasing her name is sydney and we were out with a few other people on a photo adventure of sorts just having a good time enjoying the wind the shot has very minimal post processing done to it such as contrast sharpening and color manipulation i hope you all find this to be as peaceful as i do and take time out of your day today to just stand and be calm as the world spins madly on love you all have a great day,0,0,0,1,0,0,0,8.666418197215e-35
6812363982,excitement,holi festival 0 0 holi also known as festival of colours is a religious spring festival celebrated by hindus one of holis biggest customs is the loosening strictness of social structures which closes the wide gaps between social classes and brings hindus together as a result the atmosphere is filled with excitement and joy this particular celebration of holi was held on seabourne creek park in rosenberg tx and it 's hosted by masala radio a local bollywood station more information at en wikipedia org wiki holi www masalaradio com,2.2383781457518e-23,8.6030118277359e-20,3.6925927046109e-28,5.2517920342761e-30,9.8168578162504e-27,1,1.3696059148218e-20,2.2598287197722e-29
6823470355,excitement,joy pure excitement and joy during the celebration,5.4811896883783e-27,1.5075952104189e-28,1.6119416494821e-40,2.592121899308e-41,0,1,2.4982993027009e-32,1.3424719547925e-40
6828066257,awe,dsc0 my cousins chuck and denise from fern creek ky visited miami and were awe struck with this sent ' sunset at pine glade lake in national park a little inquisitive gator showed up for us too,1.2346467311884e-30,1.3020929790236e-38,1,2.0654453518411e-22,3.9125453723828e-32,2.7569964793845e-36,1.2814156704202e-25,1.068221617738e-28
6838010657,awe,winter storm an amazing which we observed with caution and awe whilst waiting at the for steam trains,4.9481146356056e-30,4.0201070951614e-36,1,1.9585205309062e-27,4.6503654900451e-29,1.5278242451846e-35,4.795306371413e-24,4.5662789231774e-32
6848252477,anger,final major project this image was part of fmp college work we had to come up with our own series of images on any idea that we wanted giving us full creative freedom to explore all styles i chose to do a series of images on the seven deadly sins as i have always been interested in vices and virtues of the human race i decided that i wanted to portray each sin in a non clich way yet still related to each sin for wrath i really wanted to anger that wrath is and i told the male model to keep screaming at me as loud as he could until he could n't scream any longer i shot this in the middle of a field where noone else was around so i was able to get the full passion and emotion in his face i used a very wide aperture of f 0 0 to create a shallow depth of field so that only the face was in focus i created a simple edit of turning the image into black and white then red over the top burning the eyes so that they are a lot darker and turning them red the reason i chose to use red was because the colour theory passion and anger everything that i wanted to portray with this image,3.6231205481014e-25,0.9999834895134,1.2440071419227e-28,1.433627747774e-17,2.5074370748127e-14,7.0034187562467e-15,3.8202009793059e-17,1.653766776144e-05
6860202387,amusement,kite flyer kite flyer at the carrot festival held in holtville ca,1,4.3126834058403e-28,3.9046866988497e-25,3.2814195717918e-34,3.4985320582534e-35,6.7617387000683e-18,3.6036273800955e-29,4.8600113599406e-40
6870199009,contentment,reflection looking at my reflection in the mirror i am not content with myself i am thinking about a comment that was made by someone else i stopped for a moment and said to myself i can change that although it was just a person 's opinion and not a proven fact i took care of the problem to my friend 's great contentment just in time to learn of another 's resentment i asked him 'what is the problem ' and he told me that it was my attitude so i decided to change it in order not to be rude i then tried to win the affection of someone who i really liked instead she told me that my personality was n't quite right i decided that it was time for a personality change because she told me that my intuition was strange some people then told me that i needed a but i did not argue or see anything to debate over i then changed my appearance much to their delight but as i looked in the mirror i was with fright i was no longer myself i was was now a different person trying to be someone who i was not it just was not working i said i do n't care what people think i 'm gon na be me i may not be perfect but i like what i see philip st cyr,0,0,1.9478048654115e-42,1,0,0,2.5223372357847e-44,1.1778157418583e-38
6886050850,contentment,takes a breather it 's been a while since i posted a shot of my lovely so here 's a nice one of her taking a break right on top of and other rockery plants update while getting this one ready for printing i realized it needed some levels adjusting so here 's again this time with the shadow areas lightened,1.5733670011286e-07,0.00017909692542162,8.3459061883673e-09,0.99651479721069,0.00016943899390753,4.8445463107782e-07,6.7358718069954e-07,0.0031353228259832
6887603246,fear,overcoming fears mom and i are terrified of spiders so while at the museum we decided to overcome our fears and hold the two they had out for people to handle they were actually very soft feeling and light as a feather my only regret is that no one was around to take my picture as proof these are my mom 's hands,2.0838418777449e-18,1.5558593401534e-15,3.7883706588415e-11,4.1663634348099e-12,3.9708219351509e-11,1.5847643163174e-19,1,1.1291082652187e-10
6900074768,awe,elephant he started dancing to the music coming from our jeep right after this was taken i was in such awe i wish i came to my senses and took a video,5.1821377269236e-23,2.4302017488674e-29,1,1.1080101510505e-15,1.6005850502612e-19,2.3882611371915e-26,3.4244783217224e-23,2.0705135112467e-26
6934294711,anger,my fall knocked a mean chip out of me day 0 of 0 same place as my day 0 photo that one was all about movement this one was trying to capture a split second i do n't know how many times i punched that bloody bag trying to capture a good moment all i know i 'm adding this to the ' column as none of the shots really had what i was hoping for oh well day 0 done looks better if you hit l actually hitting l as hard as i hit that bag and you may break your keyboard so maybe just tap l gon na get my dinner now and watch the walking dead,0.0014592529041693,0.98356992006302,5.1376445320273e-09,3.6961828300264e-05,0.00013702634896617,0.00016527585103177,0.00016343822062481,0.014468112960458
6941753401,excitement,mg 0 www denvermardigras com www thecollectiveevents com dave amp buster 's denver co february 0th 0,0.0018655476160347,1.0466522397043e-12,7.40520724659e-16,9.3115986416545e-29,2.7429280160937e-18,0.99813443422318,2.6558198348847e-11,6.6045012202043e-21
6946316418,contentment,contentment 0 0 0 0 contentment is a good book and a warm cat on a cold day,0,0,0,1,0,0,0,0
6947974133,excitement,mardi gras press conference mardi gras sydney australia 0 media event parade tonight despite weather the weather in quot sin city quot sydney may be wet but spirits are high this morning mardi gras sydney held its press conference at sheraton on the park the following speakers were present and addressed the conference of 0 people damien eames mc party director sydney gay and lesbian mardi gras peter urmson sglmg chair michael rolik sglmg ceo bruce notley smith member for coogee ignatius jones artistic director sydney mardi gras parade shelley argent oam chief of parade news updates sydney gay and lesbian mardi gras sglmg are thrilled to announce that high profile lgbtqi campaigner marriage equality crusader and much loved queensland mum shelley argent oam will be chief of parade for the 0 sydney mardi gras mrs argent is the national spokesperson for parents and friends of lesbians and gays pflag and a prominent campaigner for marriage equality and to stop bullying in schools she has appeared on australian story and been awarded an order of australia and qld senior australian of the year for her work the appointment has been graciously accepted by mrs argent who is said to be honoured quot this is an acknowledgement of all those parents and families who are supportive of their gay and lesbian loved ones argent said quot it also shows me that the community supports and appreciates the work i do quot kylie minogue news yes kylie is returning to mardi gras sydney tonight quot please dear dear sydney just keep the rain away while we party kylie told fairfax media quot a lot of effort is still going into the performance on saturday night and personally i 'm excited to see the parade and feel the spirit of the city the spirit of the people and to be part of that is a beautiful thing quot her upcoming appearance at the mardigrasland party in the entertainment quarter is sold out its been 0 years since she graced mardi gras and said her 0 return quot just felt right quot quot it 's hard to believe i 've been in music for 0 years and in showbiz even longer quot she said after mardi gras she will present her music in a more stripped back setting as part of the ongoing k0 celebrations on thursday night she attended the sydney mardi gras vip party at sheraton on the park but no kylie at today 's media call but lots of discussion about her of course with police sniffer dogs dykes on bikes and the love muscle float all enjoying healthy discussion kylie australia 's pop queen will not only perform at the mardi gras party but it will be a 0 minute medley of songs stretching from her first album to her most recent aphrodite minogue 's song arrangements are completely tailor made for the show to be held in the royal hall of industries at an unspecified time during the night backed by 0 dancers all aussies the songs are a surprise rupaul is confirmed well done to everyone involved in the preparation of sydney mardi gras press release sydney gay and lesbian mardi gras sglmg are proud to announce today optus as the official digital rights partner for the 0 sydney mardi gras season the sydney mardi gras parade will be shown online in high definition on sglmgs new dedicated website mardigrastv org au powered by optus making the world famous parade accessible to a global audience for the first time ever this is a game changing opportunity for sglmg and optus to transform sydney mardi gras 0 and deliver a digital experience to the world the sydney mardi gras festival will be showcased to a world wide audience for the first time at mardigrastv org au the 0 sydney mardi gras festival is already shaping up to be extra exciting sglmg along with strategic partner destination new south wales are bringing pop star kylie minogue to sydney to share sydney mardi gras so it is sure to be a show stopper of a year mardi gras tv will feature exciting content from the three week festival high profile artist interviews official k0 celebrations with kylie minogue and behind the scenes highlights that will capture the heart celebration and soul of sydney mardi gras additionally a special one hour package of mardi gras parade will be available to watch from 0 0 pm on sunday 0 march on mardigrastv mardigrastv org au will be live from monday 0 february bursting with competitions compelling stories and exciting content you can also access mardigrastv anywhere anytime on any device if you want to see all things mardi gras on the run there is no cost to and no log in requirement to access mardigrastv org au this is on demand available anytime anywhere with internet connection we are ecstatic that this partnership between sydney gay and lesbian mardi gras and optus provides us with an amazing opportunity to share our lgbtqi parade with a wider audience says sglmg ceo michael rolik the digital medium is in line with current viewing trends and means that people from small regional towns in australia through to the biggest cities in the world can share in the unmatched excitement that comes with parade it will allow our community 's diversity and unified message of equality to shine across the world and we could n't be more pleased located at www mardigrastv org au the website will allow visitors to instantly access the parade package the day after the parade has finished without the need to register or log into the site this will be live on sunday march 0th at 0 0pm est sydney gay and lesbian mardi gras has enjoyed a great relationship with optus over the past few years says rolik from a time where the company 's gay and lesbian employees marched in the parade on foot through to the company 's wizard of optus float last year they have been a great supporter of our organisation and this partnership further cements that michael smith managing director optus consumer said we are excited to be bringing the world renowned sydney mardi gras to the world stage for the first time this unique opportunity is an example of how optus continues to innovate by bringing exciting digital content to our customers through a range of devices and platforms it builds on our digital partnership with the arias which saw us bring exclusive behind the scenes content to our customers via mobile as well as our digital partnership with football federation australia www mardigrastv org au will remain online and active for some time after the parade so audiences who missed out on the first screening can relive all the excitement that is uniquely sydney mardi gras any time the digital rights partnership and mardgrastv concept was developed by sydney mardi gras sponsorship agency mixitup a independent brand entertainment company websites mardi gras www mardigras org au mardi gras tv www mardigrastv org au kylie minogue official website www kylie com eva rinaldi photography flickr www flickr com evarinaldiphotography eva rinaldi photography www evarinaldi com music news australia www musicnewsaustralia com,2.1451261590448e-16,3.6277590641567e-17,1.2380988102853e-23,5.0433815878527e-29,1.3075948486728e-28,1,4.6044959166928e-18,8.0765972685224e-29
6951233808,excitement,the joust 0 florida renaissance festival deerfield beach fl the english knight,3.3771535527194e-05,1.5944282352742e-11,2.471804427806e-10,5.4608424449043e-09,3.9893223273413e-12,0.99996620416641,3.5169759465825e-11,7.3894068641778e-09
6958221423,awe,0 canyon the road less travelled the wrong way this is part ii of my last post from the kern valley sequoia national monument weekend trip these are from return trip telling all of quite the adventure we had with 0 0 hr detour wrong turn 0 tire amp now need for new bumper in style i have uploaded 0 new photos i am uploading them in order of what i think are the best as the latest or at least some of my favourites but i will also label them with numbers so that you can track the journey the way in which it unfolded it if you have interest d so it all began when we looked at a free map in the middle of one of those free magazine we picked up to our delight we saw a short cut to the which we were sure our 0x0 could handle and we were up for the adventure lol these first 0 shots are right where we got mesmerized by those clouds that were rolling down the mountain majestically sadly my photography could not capture the true beauty in awe of the clouds at the fork in the road we headed right towards the mountains instead of left 0 miles to the highway we embarked on what resulted in a journey up and around across a mountain range experiencing extreme differences from desert temperatures and scenery to a beautiful icy snowy and back down to almost the exact same spot we were at 0 0 hours prior we kept going up the mountain despite the private property and keep out signs because we thought we were on public road and the highway was going to be just over the other side of the hill eh hem well on the way back down we hit some pretty crazy dirt roads which compromised our already old spare tire and right as we got on the highway anyways we were grateful for the journey the amazing scenes we saw for experiencing the extreme weather temperature differences of california with a few thousand feet elevation within an hour not breaking down up in the cold mountains and the adventure we werent so grateful for the bill in the desert the extra hotel nights stay when we broke down due to no spare tire anymore and no where open on a sunday night to purchase them in the desert and the to 0 new tires that we bigger than our last because that was all they had in stock fun times and thanks to photography we can remember more to tell the tale happy week everyone and thanks for visiting comments and reading my post,1.5399242315772e-28,8.5469817624103e-40,1,5.673570816931e-19,1.4472968565968e-30,4.9748238909662e-36,6.0428478676879e-27,2.4761896406779e-34
6958761847,amusement,flights of fantasy parade watching the flights of fantasy parade at hong kong disneyland read more about our trip at jackkaye wordpress com,1,1.460555702717e-18,1.4139744658154e-16,1.0121358549185e-21,8.2895743528288e-21,1.437659193082e-11,2.994880331991e-16,4.4658938434461e-19
6972681098,disgust,monsterpalooza 0 the museum do n't forget to check out some of our makeup effects test like finger nail removals and headshot outtakes at b amp e productions www erikdeutscher com,4.3655832087097e-06,3.0292633823592e-07,3.6284621973692e-09,1.7792054052279e-08,0.99999517202377,7.6075068022874e-08,4.0528504996473e-08,8.5878820721419e-10
7012163753,excitement,gb0 0 isle of wight sat a nan,0.0044880835339427,1.7065792334847e-08,6.2013441493036e-07,6.5675882510163e-09,1.7417992381752e-08,0.99551123380661,4.3353498959189e-13,3.4810227617088e-12
7021193013,amusement,cinderella 's golden carrousel 0 fantasyland magic kingdom walt disney world orlando fl,1,2.1229460776845e-28,4.8768927479598e-20,2.3194078704154e-31,8.889588800018e-27,2.9686264796164e-17,1.3282621312977e-21,6.8797881629404e-32
7033800621,amusement,typhoon blur fast and furious is the typhoon,1,5.2619588272404e-15,6.2989672379458e-22,1.6902886277757e-36,2.6971163046284e-31,3.8843037120095e-10,2.6804693782063e-16,6.7193258254585e-29
7033804353,amusement,chance yo yo the yo yo going for a test run,0.99999982118607,2.201089310816e-10,3.8673366131682e-14,4.9869823711118e-14,1.5415445892239e-15,1.4941151960102e-07,8.6255133623699e-14,1.1965736925539e-15
7070287273,excitement,big launch 0 apr 0 guests at the launch event at were treated to a strong powerful and fresh street dance performance by opening act who bagged the 0nd place at showdown 0 most distinguished dance show on news release big partners big gets 0x bigger at beginning this spring kuala lumpur 0 april 0 the countrys largest single department store kuala lumpur today announced its partnership with big the global loyalty programme of the worlds best low cost airline to kick off the partnership the shopping centre launched a new campaign big gets 0x bigger at where big card members big shots are entitled to earn 0x big points for every rm0 spent at making it the only partner to offer this privilege big shots normally earn 0 big point for every rm0 spent at big partners and visa merchants worldwide chief operating officer eddy chan said things are getting bigger at beginning this spring with the addition of our new partner the big global loyalty programme as the country 's largest single department store is proud to be a partner of big with its many big and exciting privileges this partnership provides with the opportunity to further enhance the shopping experience for both our s card members and big shots eddy chan added that s card members can also choose to convert their s points to big points to redeem and x flights while big shots who have their eyes set on the s rewards gifts can also make the big change by converting their big points to s points the conversion rate is 0 s point to 0 big point and vice versa all point can be easily done online via the website www com my or big portal www com big is an innovative global loyalty programme that allows card holders to earn big points when travelling and shopping and redeem the accumulated points for exciting rewards including flight seats on and x big loyalty membership is open to anyone aged 0 years and above anywhere in the world the big loyalty is owned and managed by think big digital a joint venture between and tune money tune money ceo peter miller said we warmly welcome into the big family as we extend the big benefits and privileges to loyal shoppers and patrons the big card is the one card that everyone should have as not only it gives fantastic rewards like free and x flights it also serves as a payment facility for both and online transactions with its visa application more benefits and privileges are in the pipeline so stay updated with our latest promotions and announcements via our portal facebook page and twitter big is the only loyalty programme that gives you free flights on the worlds best low cost airline and x it is so much easier to get free flights with big than any other loyalty programme and with the double sword points collection for loyalty and payment big points is even faster so you can fly for free sooner every week we run low redemption promotions where big shots can redeem free flights for as low as 0 points added peter apart from and its related businesses like and as well as tune hotels that currently runs 0 hotels globally big shots can earn big points at millions of visa merchants worldwide meanwhile from 0 april until 0 may 0 is giving away gifts with purchase for the first 0 big shots who spend a minimum of rm0 with their big visa card at every week gifts include and big shopping and complimentary 0 hour use of the karaoke room at vip lounge in addition big shots who spend a minimum of rm0 with their big visa card at during the promotion period are also instantly in the running to win a holiday package for 0 to the mythical and beautiful island of bali shoppers and members of the public who wish to go big are also encouraged to sign up at the counters available at during the promotion period as an introductory offer the first 0 big shots to spend a minimum of rm0 with their big card will each receive a rm0 gift voucher guests at the launch event at today were treated to a strong powerful and fresh street dance performance by opening act who bagged the 0nd place at showdown 0 most distinguished dance show on the excitement continued with the appearance of another big act very own queen of hip hop nina who is known for her hit song what you waiting for for more information kindly contact toll free line at 0 0 0 and for up to the minute information visit and like facebook page www facebook com or follow its twitter to get more information on big and sign up as a big shot log on to www com or join facebook page at www facebook com ends about kuala lumpur is a leading in kuala lumpur with over 0 square feet filled with the latest fashion trends home convenience wares hottest sales and promotions and the greatest shopping experience amp fragrances fashion clothes home children amp infant wear electronics amp gadgets fast food amp restaurants we got them all under one roof each day at begins and ends with our customers keeping customers happy and smiling is what we do all day it keeps us excited so step right in to this must visit destination store and see why it is always vibrant and filled with energy and excitement your shopping adventure will surely be a captivating and illuminating experience we are and we are simply above and beyond the rest about big big is a global loyalty programme that gives you free flights and other rewards the big card which visa payment applications in malaysia allows you to earn big points whenever you spend at all visa accepted merchants and big partners worldwide accumulate your big points to redeem flight seats on amp x and other rewards big is a 0 between the worlds best low cost airline www com and tune money a universal financial services company offering affordable cards as well as life and general insurance products www com for further information please contact mobile 0 0 0 email com,4.753256771949e-23,2.1390024685918e-19,1.5082920359469e-27,1.4213473010798e-36,3.4922493467788e-29,1,3.1457811173537e-20,4.3867365654869e-35
7078650555,amusement,picture of an amusement ride inside playland park photo taken saturday april 0 0 picture of an amusement ride inside playland park photo taken saturday april 0 0 dsc0,1,1.1194132652412e-40,1.7172845166431e-31,3.9656746540392e-43,3.4543899839309e-32,2.3496045570465e-32,8.0803245988333e-37,4.2038953929745e-45
7084261879,awe,rebirth of an extraterrestrial to the left you can see daddy in awe and to the right a big head and tiny feet we are coming into a new world a world of another dimensions and we believe these are friendly terrestrial 's birthing season,1.3185772559876e-24,4.5644932083573e-36,1,1.0894991010862e-19,6.7734315194614e-26,1.3305659329247e-34,4.7237064069601e-29,2.5728380974363e-33
7097198591,excitement,the joust 0 florida renaissance festival deerfield beach fl the evil knight,0.0035092944744974,5.3257014087649e-07,2.2086894091444e-07,2.3832899542775e-10,5.2802834327181e-10,0.99646490812302,2.5049723262782e-05,3.8399092239239e-10
7106667223,awe,falls at old man 's cave falls going in and small falls coming out of the devil 's bath tub devil 's bath tub is a fascinating piece of streambed in the upper gorge area of the old man 's cave unit of hocking hills state park in southeastern ohio this in the relatively weak middle layer of the sandstone is constantly being enlarged and deepened by the swirling action of old man 's creek a local legend has it that this pool extends down into the depths of the devil 's home personally i find it too beautiful and awe inspiring to feel any connection other than to the creator,1.367476319912e-27,1.7822851723636e-37,1,5.7351048354803e-09,1.0564957723831e-24,3.7584900080165e-36,3.4510041640909e-25,2.0017149832479e-22
7133225983,excitement,international championship wrestling comes to community members were treated to a night of fun and excitement during an international championship wresting event at the north athletic center april 0 the event featured five matches consisting of a tag team a women 's match and the main event,3.5679227548164e-31,5.9180004913415e-25,1.4213859006868e-35,2.1019476964872e-44,8.2029030138443e-38,1,2.2357697019804e-28,4.4456193780705e-41
7142356469,contentment,sunny contentment we have two quot strays quot that love to hang out on our porch and they have made themselves quite at home,0,0,0,1,0,0,0,0
7166265678,awe,beyond arisaig 0 light clouds water sunset aspire large the last in this beyond arisaig series,1.3837676393191e-13,1.9021453114272e-28,0.99999505281448,4.9415580178902e-06,2.0969890864008e-18,2.2876916947603e-24,4.6318546176679e-16,2.6384528299816e-19
7171761989,amusement,0 lions club june jamboree indiana from racing hearts to racing cars this lions club june jamboree had it all even with the 0 mark the jamboree at falls park was packed with people two missions in mind ride some rides and grab some great food including some fans favorites which are always club k burgers and the local scout troop corn on the cob chartered in 0 with around 0 members the june jamboree is just one of many of the events the lions club puts on each year in the other group that makes the local jamboree possible each june here in is ideal rides inc www com now in their 0rd year there is no argument that ideal rides is one of the keys to the success of june ideal rides is headed up by mr andy he along with his 0 plus employees turn falls park into one of the most delightful and entertaining experiences anyone could wish for ideal rides inc is in their 0th generation they hold 0 outdoor amusement business association circle of excellence awards based on the high standards they maintain today was busy but tonight it will be flat out as this is the last day of the june jamboree this year heres a video of some with some of the people i got to visit with saturday afternoon at the jamboree including some of the folks with 0 weem fm radio and race car driver travis who drives the smith family farms sprint car i also had a great visit with new rescue group friends for paws video com 0 lions club june jamboree,1,2.5089463786314e-26,7.2576802711596e-21,3.2150932149728e-26,2.0644102854752e-25,2.7458883797007e-16,3.4547090493323e-23,1.2515076930182e-32
7173164242,disgust,disgusting or awesome well apparently he was ready to have a lunch time but it did n't happened i did a little research on what was this drop was and i apparently it 's not vomit as i guessed quot the fly is not regurgitating flies secrete drool onto whatever they 're eating they 're not eating your desk surface your plate your table your hand whatever else they land on so no they do n't spit and drool every time they land they never vomit flies do n't actually do that quot answers,1.517184241997e-35,3.324630492836e-38,3.712880411075e-41,3.8213409122138e-42,1,8.5479206323814e-44,1.4604587295202e-36,6.4992222775385e-42
7182854660,contentment,the look of contentment loves his daddy nan,0,0,0,1,0,0,0,0
7187326408,awe,dscf0 for an unforgettable family day out visit the world heritage site of stonehenge located near salisbury in the beautiful wiltshire countryside it is a highlight of the south west the true meaning of this ancient awe inspiring creation has been lost in the mists of time was stonehenge a temple for sun worship a healing centre a burial site or perhaps a huge calendar how did our ancestors manage to carry the mighty stones from so far away and then using only the most primitive of tools build this amazing structure surrounded by mystery stonehenge never fails to impress stonehenge private access tours the stonehenge tour company www stonehengetours com,8.7312477895462e-30,7.3405258186074e-33,1,3.5027049245278e-24,1.7556416222651e-25,7.4150090362638e-29,1.0157970655234e-17,7.0986850336598e-26
